Codec,CRF,Ref,Comp,FileStream,PSNR_Y,PSNR_CB,PSNR_CR,SSIM,CAMBI,VMAF,Height,Width,NumFrames
H264,31,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H264_CRF31_.yuv,A007C036_171117_R2HN_3_H264_CRF31_.txt,40.62991758,42.71899077,42.74982192,0.990792592,11.90358237,89.66258695,1080,1920,120
H264,21,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H264_CRF21_.yuv,A007C036_171117_R2HN_3_H264_CRF21_.txt,44.033175,45.96378699,44.84377519,0.995908275,5.494723675,98.06411293,1080,1920,120
H265,51,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H265_CRF51_.yuv,A007C036_171117_R2HN_3_H265_CRF51_.txt,31.07979264,36.79679123,35.61002068,0.935894,12.29816839,28.89171958,1080,1920,120
H265,31,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H265_CRF31_.yuv,A007C036_171117_R2HN_3_H265_CRF31_.txt,41.6111041,43.48201128,43.04502443,0.992152842,14.43120985,91.10020716,1080,1920,120
H265,41,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H265_CRF41_.yuv,A007C036_171117_R2HN_3_H265_CRF41_.txt,36.52725732,40.07585698,40.02724201,0.9772313,9.983519108,67.92949425,1080,1920,120
H265,21,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_H265_CRF21_.yuv,A007C036_171117_R2HN_3_H265_CRF21_.txt,44.51556114,46.53341072,45.10992683,0.995891717,10.35605822,98.4438472,1080,1920,120
AV1,63,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_AV1_CRF63_.yuv,A007C036_171117_R2HN_3_AV1_CRF63_.txt,37.09763008,41.36411293,40.63944635,0.981268358,15.24641052,69.74085104,1080,1920,120
AV1,51,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_AV1_CRF51_.yuv,A007C036_171117_R2HN_3_AV1_CRF51_.txt,41.38570388,44.44040404,43.36045916,0.992559592,14.54501271,89.76318247,1080,1920,120
AV1,38,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_AV1_CRF38_.yuv,A007C036_171117_R2HN_3_AV1_CRF38_.txt,43.25227047,45.85352458,44.54127346,0.994984767,14.60564216,95.20458483,1080,1920,120
AV1,26,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_AV1_CRF26_.yuv,A007C036_171117_R2HN_3_AV1_CRF26_.txt,44.54046722,46.89467762,45.26382924,0.996088458,13.42788239,98.50321959,1080,1920,120
AV1,13,A007C036_171117_R2HN_3.yuv,A007C036_171117_R2HN_3_AV1_CRF13_.yuv,A007C036_171117_R2HN_3_AV1_CRF13_.txt,45.33895864,47.58355809,45.68703582,0.9967161,12.63645641,99.75007169,1080,1920,120
H264,41,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H264_CRF41_.yuv,A007C036_171117_R2HN_4_H264_CRF41_.txt,35.42885912,39.99274143,40.13282474,0.977939642,6.764204233,67.60226852,1080,1920,120
H264,31,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H264_CRF31_.yuv,A007C036_171117_R2HN_4_H264_CRF31_.txt,40.6231074,42.75703761,42.5967477,0.9930249,16.83570641,90.30747062,1080,1920,120
H264,21,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H264_CRF21_.yuv,A007C036_171117_R2HN_4_H264_CRF21_.txt,44.09544237,45.94009761,44.70584527,0.996131692,6.011832783,98.71777776,1080,1920,120
H265,51,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H265_CRF51_.yuv,A007C036_171117_R2HN_4_H265_CRF51_.txt,31.45076518,36.07717487,35.48957548,0.953102467,7.895947267,33.20575186,1080,1920,120
H265,41,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H265_CRF41_.yuv,A007C036_171117_R2HN_4_H265_CRF41_.txt,36.8845103,40.17303044,40.06900472,0.982912542,10.85218364,71.35267316,1080,1920,120
H265,31,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H265_CRF31_.yuv,A007C036_171117_R2HN_4_H265_CRF31_.txt,41.70354178,43.45948081,43.02791241,0.993562367,16.76211066,92.20055513,1080,1920,120
H265,21,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_H265_CRF21_.yuv,A007C036_171117_R2HN_4_H265_CRF21_.txt,44.65252652,46.53287753,45.10515046,0.996147283,13.00434618,98.9918132,1080,1920,120
AV1,63,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_AV1_CRF63_.yuv,A007C036_171117_R2HN_4_AV1_CRF63_.txt,37.35125043,41.29945364,40.97580704,0.985828517,15.79766684,73.8198761,1080,1920,120
AV1,51,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_AV1_CRF51_.yuv,A007C036_171117_R2HN_4_AV1_CRF51_.txt,41.19694965,44.28956185,43.44665883,0.993583692,16.11430632,90.70675312,1080,1920,120
AV1,38,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_AV1_CRF38_.yuv,A007C036_171117_R2HN_4_AV1_CRF38_.txt,43.23739312,45.75473057,44.55373703,0.995493633,16.50166553,96.29502607,1080,1920,120
AV1,26,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_AV1_CRF26_.yuv,A007C036_171117_R2HN_4_AV1_CRF26_.txt,44.65789948,46.89481059,45.30813734,0.996400308,15.13884651,99.09788509,1080,1920,120
AV1,13,A007C036_171117_R2HN_4.yuv,A007C036_171117_R2HN_4_AV1_CRF13_.yuv,A007C036_171117_R2HN_4_AV1_CRF13_.txt,45.53485596,47.74342534,45.79027063,0.996891333,14.61528739,99.87400002,1080,1920,120
H264,41,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H264_CRF41_.yuv,A007C036_171117_R2HN_5_H264_CRF41_.txt,34.36945013,39.34684553,38.58440275,0.9711209,7.835215692,66.55578536,1080,1920,120
H264,31,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H264_CRF31_.yuv,A007C036_171117_R2HN_5_H264_CRF31_.txt,39.94101949,41.90991383,41.31194612,0.992419325,13.62708378,92.23877786,1080,1920,120
H264,21,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H264_CRF21_.yuv,A007C036_171117_R2HN_5_H264_CRF21_.txt,43.90566433,45.19198769,44.24777975,0.996602358,5.862735508,99.93573618,1080,1920,120
H265,41,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H265_CRF41_.yuv,A007C036_171117_R2HN_5_H265_CRF41_.txt,35.66647738,39.13341865,38.80443501,0.978760467,8.3306032,70.88542777,1080,1920,120
H265,31,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H265_CRF31_.yuv,A007C036_171117_R2HN_5_H265_CRF31_.txt,41.26653323,42.78012789,42.35311363,0.993439258,13.25952245,94.78198168,1080,1920,120
H265,21,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_H265_CRF21_.yuv,A007C036_171117_R2HN_5_H265_CRF21_.txt,44.62662013,46.06973497,45.01743859,0.996626417,10.48746575,99.96657932,1080,1920,120
AV1,63,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_AV1_CRF63_.yuv,A007C036_171117_R2HN_5_AV1_CRF63_.txt,36.15146375,39.98355708,39.37244512,0.981658192,13.5294756,73.90412488,1080,1920,120
AV1,51,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_AV1_CRF51_.yuv,A007C036_171117_R2HN_5_AV1_CRF51_.txt,40.94082877,43.64133999,42.72592971,0.993630567,13.62845022,93.9111072,1080,1920,120
AV1,38,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_AV1_CRF38_.yuv,A007C036_171117_R2HN_5_AV1_CRF38_.txt,43.17523447,45.29384636,44.22460428,0.995895933,13.89557248,99.12831251,1080,1920,120
AV1,26,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_AV1_CRF26_.yuv,A007C036_171117_R2HN_5_AV1_CRF26_.txt,44.66643293,46.49164631,45.30258068,0.996830767,13.06299578,99.96559201,1080,1920,120
AV1,13,A007C036_171117_R2HN_5.yuv,A007C036_171117_R2HN_5_AV1_CRF13_.yuv,A007C036_171117_R2HN_5_AV1_CRF13_.txt,45.58675611,47.37383652,45.94705071,0.997303567,12.37301364,99.96665945,1080,1920,120
H264,31,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H264_CRF31_.yuv,A007C037_171117_R2HN_0_H264_CRF31_.txt,39.44045707,41.49362038,42.56638696,0.989866533,9.292839408,86.13584271,1080,1920,120
H264,21,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H264_CRF21_.yuv,A007C037_171117_R2HN_0_H264_CRF21_.txt,43.33203307,44.86287871,45.11217148,0.996185942,5.132946683,95.96662147,1080,1920,120
H265,51,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H265_CRF51_.yuv,A007C037_171117_R2HN_0_H265_CRF51_.txt,30.14984304,34.89482904,36.22361124,0.902250542,6.710736783,27.25010474,1080,1920,120
H265,41,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H265_CRF41_.yuv,A007C037_171117_R2HN_0_H265_CRF41_.txt,35.17746578,38.36419939,39.67970968,0.9680461,7.282626883,64.74077738,1080,1920,120
H265,31,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H265_CRF31_.yuv,A007C037_171117_R2HN_0_H265_CRF31_.txt,40.28912211,41.60783224,42.56179106,0.990759342,10.5073154,88.00759906,1080,1920,120
H265,21,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_H265_CRF21_.yuv,A007C037_171117_R2HN_0_H265_CRF21_.txt,43.70547603,45.01512836,45.23009554,0.996107333,7.346146058,95.8226181,1080,1920,120
AV1,63,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_AV1_CRF63_.yuv,A007C037_171117_R2HN_0_AV1_CRF63_.txt,36.45828965,40.48908109,41.38382005,0.977675575,10.65203436,71.53681354,1080,1920,120
AV1,51,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_AV1_CRF51_.yuv,A007C037_171117_R2HN_0_AV1_CRF51_.txt,40.91117747,43.67645038,44.07469406,0.992414208,10.69649263,89.09307403,1080,1920,120
AV1,38,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_AV1_CRF38_.yuv,A007C037_171117_R2HN_0_AV1_CRF38_.txt,43.00708614,45.13037517,45.27937455,0.995478442,10.65277475,94.18647448,1080,1920,120
AV1,26,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_AV1_CRF26_.yuv,A007C037_171117_R2HN_0_AV1_CRF26_.txt,44.23706606,46.09218251,46.00455456,0.996653317,7.7658824,96.4743508,1080,1920,120
AV1,13,A007C037_171117_R2HN_0.yuv,A007C037_171117_R2HN_0_AV1_CRF13_.yuv,A007C037_171117_R2HN_0_AV1_CRF13_.txt,44.98143823,46.73470648,46.46698761,0.997229383,7.620966925,97.54644119,1080,1920,120
H264,31,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_H264_CRF31_.yuv,A007C037_171117_R2HN_1_H264_CRF31_.txt,38.9366485,41.20197423,42.22117475,0.98856145,8.661674325,83.82194154,1080,1920,120
H265,41,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_H265_CRF41_.yuv,A007C037_171117_R2HN_1_H265_CRF41_.txt,34.62198211,37.93199101,39.04013277,0.963146033,8.272506042,60.23374098,1080,1920,120
H265,31,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_H265_CRF31_.yuv,A007C037_171117_R2HN_1_H265_CRF31_.txt,39.84618992,41.34145806,42.17422779,0.989592417,10.58296358,86.60394777,1080,1920,120
H265,51,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_H265_CRF51_.yuv,A007C037_171117_R2HN_1_H265_CRF51_.txt,29.65062242,34.23173652,35.49217027,0.890296733,5.296091125,22.24135839,1080,1920,120
H265,21,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_H265_CRF21_.yuv,A007C037_171117_R2HN_1_H265_CRF21_.txt,43.43721923,44.669556,44.92781547,0.99588295,6.898835783,95.70144696,1080,1920,120
AV1,63,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_AV1_CRF63_.yuv,A007C037_171117_R2HN_1_AV1_CRF63_.txt,35.60403288,39.8577905,40.50377128,0.971617383,10.56278391,66.43877583,1080,1920,120
AV1,51,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_AV1_CRF51_.yuv,A007C037_171117_R2HN_1_AV1_CRF51_.txt,40.06302149,42.94678925,43.38065646,0.990183458,10.90671894,86.48554555,1080,1920,120
AV1,38,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_AV1_CRF38_.yuv,A007C037_171117_R2HN_1_AV1_CRF38_.txt,42.35943068,44.52716649,44.73380693,0.994556092,10.98463664,93.35435146,1080,1920,120
AV1,26,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_AV1_CRF26_.yuv,A007C037_171117_R2HN_1_AV1_CRF26_.txt,43.83508388,45.57335557,45.57150613,0.996292867,8.749020492,96.48788858,1080,1920,120
AV1,13,A007C037_171117_R2HN_1.yuv,A007C037_171117_R2HN_1_AV1_CRF13_.yuv,A007C037_171117_R2HN_1_AV1_CRF13_.txt,44.75482908,46.33384199,46.12090142,0.997095092,8.624687117,97.89515445,1080,1920,120
H264,31,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_H264_CRF31_.yuv,A007C037_171117_R2HN_2_H264_CRF31_.txt,39.54770991,41.88863024,42.83920001,0.989055508,10.58387584,85.22009089,1080,1920,120
H265,51,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_H265_CRF51_.yuv,A007C037_171117_R2HN_2_H265_CRF51_.txt,30.13978252,34.45899781,35.80738536,0.898186725,5.74444055,20.60029314,1080,1920,120
H265,41,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_H265_CRF41_.yuv,A007C037_171117_R2HN_2_H265_CRF41_.txt,35.23158113,38.6304328,39.64805003,0.964494633,6.645911067,60.7120625,1080,1920,120
H265,31,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_H265_CRF31_.yuv,A007C037_171117_R2HN_2_H265_CRF31_.txt,40.39508448,41.82180078,42.65167373,0.989708533,11.30025767,86.93713303,1080,1920,120
H265,21,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_H265_CRF21_.yuv,A007C037_171117_R2HN_2_H265_CRF21_.txt,43.85300626,45.04832366,45.22902983,0.995878067,7.453654358,96.11222323,1080,1920,120
AV1,51,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_AV1_CRF51_.yuv,A007C037_171117_R2HN_2_AV1_CRF51_.txt,40.57326822,43.34507796,43.86897388,0.9897746,11.83588465,86.50539352,1080,1920,120
AV1,63,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_AV1_CRF63_.yuv,A007C037_171117_R2HN_2_AV1_CRF63_.txt,36.15148351,40.26191988,41.13861085,0.972146758,11.69057551,66.72060778,1080,1920,120
AV1,38,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_AV1_CRF38_.yuv,A007C037_171117_R2HN_2_AV1_CRF38_.txt,42.8015584,44.88217368,45.08746532,0.994315117,12.04039534,93.44694899,1080,1920,120
AV1,26,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_AV1_CRF26_.yuv,A007C037_171117_R2HN_2_AV1_CRF26_.txt,44.17390688,45.86096651,45.83034308,0.996158817,10.77507083,96.65405818,1080,1920,120
AV1,13,A007C037_171117_R2HN_2.yuv,A007C037_171117_R2HN_2_AV1_CRF13_.yuv,A007C037_171117_R2HN_2_AV1_CRF13_.txt,45.03975941,46.55234591,46.29791931,0.9970358,10.23270093,98.1346017,1080,1920,120
H264,31,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_H264_CRF31_.yuv,A007C037_171117_R2HN_3_H264_CRF31_.txt,38.91483068,41.35906452,42.39598916,0.98873105,9.624299008,83.7526296,1080,1920,120
H265,51,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_H265_CRF51_.yuv,A007C037_171117_R2HN_3_H265_CRF51_.txt,29.57538148,34.3061457,35.38363255,0.889688883,5.31043875,20.95512678,1080,1920,120
H265,41,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_H265_CRF41_.yuv,A007C037_171117_R2HN_3_H265_CRF41_.txt,34.61847638,37.90262161,39.1651043,0.96345715,7.566185758,59.03591833,1080,1920,120
H265,31,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_H265_CRF31_.yuv,A007C037_171117_R2HN_3_H265_CRF31_.txt,39.83816164,41.30888088,42.32408663,0.989681608,10.84158126,86.27043296,1080,1920,120
H265,21,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_H265_CRF21_.yuv,A007C037_171117_R2HN_3_H265_CRF21_.txt,43.49788213,44.66667509,45.06943979,0.995919875,7.471218275,95.97620611,1080,1920,120
AV1,63,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_AV1_CRF63_.yuv,A007C037_171117_R2HN_3_AV1_CRF63_.txt,35.37581008,39.80496455,40.45764899,0.971144308,10.90909284,63.77919687,1080,1920,120
AV1,51,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_AV1_CRF51_.yuv,A007C037_171117_R2HN_3_AV1_CRF51_.txt,39.89836433,42.86411687,43.35638868,0.989977292,11.18322313,85.16437415,1080,1920,120
AV1,38,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_AV1_CRF38_.yuv,A007C037_171117_R2HN_3_AV1_CRF38_.txt,42.29536213,44.41598704,44.78075008,0.994479383,11.11822505,92.76250013,1080,1920,120
AV1,26,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_AV1_CRF26_.yuv,A007C037_171117_R2HN_3_AV1_CRF26_.txt,43.85015629,45.52570583,45.68664326,0.996258942,9.902392608,96.48052148,1080,1920,120
AV1,13,A007C037_171117_R2HN_3.yuv,A007C037_171117_R2HN_3_AV1_CRF13_.yuv,A007C037_171117_R2HN_3_AV1_CRF13_.txt,44.8340097,46.30737195,46.27704226,0.997124667,9.0241808,98.18578783,1080,1920,120
H264,31,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H264_CRF31_.yuv,A007C038_171117_R2HN_0_H264_CRF31_.txt,33.441753,37.01368418,36.64943004,0.975929208,8.248687242,80.24583557,1080,1920,120
H264,21,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H264_CRF21_.yuv,A007C038_171117_R2HN_0_H264_CRF21_.txt,40.57456684,41.22974654,41.37473027,0.996376183,5.276021883,95.71050417,1080,1920,120
H265,41,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H265_CRF41_.yuv,A007C038_171117_R2HN_0_H265_CRF41_.txt,29.60974724,35.22051613,33.65495913,0.908455967,6.892286267,55.88721367,1080,1920,120
H265,51,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H265_CRF51_.yuv,A007C038_171117_R2HN_0_H265_CRF51_.txt,27.29983663,33.34917654,32.20278765,0.839161692,9.05730975,30.24626287,1080,1920,120
H265,31,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H265_CRF31_.yuv,A007C038_171117_R2HN_0_H265_CRF31_.txt,34.39762626,37.09308706,36.65112783,0.977533992,7.838872083,81.51086734,1080,1920,120
H265,21,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_H265_CRF21_.yuv,A007C038_171117_R2HN_0_H265_CRF21_.txt,40.76195112,41.15910906,41.15060883,0.9956385,5.826782917,95.01864165,1080,1920,120
AV1,63,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_AV1_CRF63_.yuv,A007C038_171117_R2HN_0_AV1_CRF63_.txt,29.73338688,36.17735489,34.31854998,0.902779842,9.351529167,60.57854858,1080,1920,120
AV1,51,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_AV1_CRF51_.yuv,A007C038_171117_R2HN_0_AV1_CRF51_.txt,33.12059974,38.59159522,36.23448775,0.96536815,8.4152829,78.92609564,1080,1920,120
AV1,38,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_AV1_CRF38_.yuv,A007C038_171117_R2HN_0_AV1_CRF38_.txt,37.34385448,40.49576124,39.16531184,0.98901065,8.064100808,91.08614029,1080,1920,120
AV1,26,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_AV1_CRF26_.yuv,A007C038_171117_R2HN_0_AV1_CRF26_.txt,41.67088628,43.05958905,42.47085755,0.99619315,6.907314558,96.89858373,1080,1920,120
AV1,13,A007C038_171117_R2HN_0.yuv,A007C038_171117_R2HN_0_AV1_CRF13_.yuv,A007C038_171117_R2HN_0_AV1_CRF13_.txt,44.93170454,45.91196368,45.36530833,0.99813545,5.597323017,98.80883409,1080,1920,120
H264,31,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_H264_CRF31_.yuv,A007C038_171117_R2HN_1_H264_CRF31_.txt,33.96258215,37.38748088,36.74264763,0.977518608,8.229683408,82.54373385,1080,1920,120
H265,51,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_H265_CRF51_.yuv,A007C038_171117_R2HN_1_H265_CRF51_.txt,27.5527359,33.79547533,32.12792732,0.853296508,8.524736192,28.92658484,1080,1920,120
H265,41,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_H265_CRF41_.yuv,A007C038_171117_R2HN_1_H265_CRF41_.txt,30.19879704,35.70186349,34.00192542,0.919678992,8.255987708,57.38267597,1080,1920,120
H265,31,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_H265_CRF31_.yuv,A007C038_171117_R2HN_1_H265_CRF31_.txt,35.07091649,37.68013779,37.09658323,0.979950658,7.702984792,85.14335062,1080,1920,120
H265,21,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_H265_CRF21_.yuv,A007C038_171117_R2HN_1_H265_CRF21_.txt,41.2817646,41.69986248,41.61084621,0.995784175,5.936231325,98.46024921,1080,1920,120
AV1,63,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_AV1_CRF63_.yuv,A007C038_171117_R2HN_1_AV1_CRF63_.txt,30.46292943,36.77407788,34.80050903,0.918201458,9.61841795,62.965595,1080,1920,120
AV1,51,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_AV1_CRF51_.yuv,A007C038_171117_R2HN_1_AV1_CRF51_.txt,33.87958213,39.17659533,36.73442743,0.970264908,9.2834535,82.22804187,1080,1920,120
AV1,38,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_AV1_CRF38_.yuv,A007C038_171117_R2HN_1_AV1_CRF38_.txt,37.95714766,41.03632716,39.62245497,0.989836833,8.78477845,94.10203751,1080,1920,120
AV1,26,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_AV1_CRF26_.yuv,A007C038_171117_R2HN_1_AV1_CRF26_.txt,41.94573117,43.35587478,42.75693243,0.996037917,8.2646892,99.75850297,1080,1920,120
AV1,13,A007C038_171117_R2HN_1.yuv,A007C038_171117_R2HN_1_AV1_CRF13_.yuv,A007C038_171117_R2HN_1_AV1_CRF13_.txt,44.96363927,45.96579011,45.45742108,0.997912492,7.760476717,99.96880772,1080,1920,120
H264,51,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H264_CRF51_.yuv,A007C038_171117_R2HN_2_H264_CRF51_.txt,27.79132086,35.66165043,35.03529428,0.85120905,5.447389475,22.44909122,1080,1920,120
H264,31,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H264_CRF31_.yuv,A007C038_171117_R2HN_2_H264_CRF31_.txt,36.48962198,39.63548597,40.24873888,0.980461358,8.954370133,85.10090984,1080,1920,120
H265,31,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H265_CRF31_.yuv,A007C038_171117_R2HN_2_H265_CRF31_.txt,37.53373624,39.83591972,40.46041514,0.982638375,9.269982475,87.00042374,1080,1920,120
H265,41,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H265_CRF41_.yuv,A007C038_171117_R2HN_2_H265_CRF41_.txt,32.98580903,37.53875714,38.00433988,0.944002033,8.486393167,62.11886378,1080,1920,120
H265,51,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H265_CRF51_.yuv,A007C038_171117_R2HN_2_H265_CRF51_.txt,29.57563089,34.75861292,34.8148766,0.898477725,8.807650542,30.18276843,1080,1920,120
H265,21,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_H265_CRF21_.yuv,A007C038_171117_R2HN_2_H265_CRF21_.txt,42.86085468,43.57502271,43.83145373,0.995576308,7.473702117,98.47844186,1080,1920,120
AV1,63,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_AV1_CRF63_.yuv,A007C038_171117_R2HN_2_AV1_CRF63_.txt,33.39036807,38.61579612,38.75468463,0.945646267,11.46628626,66.83604131,1080,1920,120
AV1,51,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_AV1_CRF51_.yuv,A007C038_171117_R2HN_2_AV1_CRF51_.txt,36.47646183,41.14857847,40.92717146,0.975271117,11.32154354,84.13726451,1080,1920,120
AV1,38,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_AV1_CRF38_.yuv,A007C038_171117_R2HN_2_AV1_CRF38_.txt,39.94431874,42.95459606,42.77682568,0.990022108,11.01713383,94.10760693,1080,1920,120
AV1,13,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_AV1_CRF13_.yuv,A007C038_171117_R2HN_2_AV1_CRF13_.txt,45.54414545,47.00183853,46.33640433,0.997520733,9.701121783,99.94796715,1080,1920,120
AV1,26,A007C038_171117_R2HN_2.yuv,A007C038_171117_R2HN_2_AV1_CRF26_.yuv,A007C038_171117_R2HN_2_AV1_CRF26_.txt,43.15904651,45.00103778,44.68027527,0.9955163,10.34414488,99.1762714,1080,1920,120
H264,41,A007C038_171117_R2HN_3.yuv,A007C038_171117_R2HN_3_H264_CRF41_.yuv,A007C038_171117_R2HN_3_H264_CRF41_.txt,34.28479682,39.46267149,40.2198564,0.9556576,5.9070571,61.58967043,1080,1920,120
H264,31,A007C038_171117_R2HN_3.yuv,A007C038_171117_R2HN_3_H264_CRF31_.yuv,A007C038_171117_R2HN_3_H264_CRF31_.txt,38.46773233,41.68215515,42.88809899,0.984875358,11.88298436,85.72744042,1080,1920,120
H264,21,A007C038_171117_R2HN_3.yuv,A007C038_171117_R2HN_3_H264_CRF21_.yuv,A007C038_171117_R2HN_3_H264_CRF21_.txt,43.4977461,44.93582847,45.29796273,0.996275975,6.623600125,96.53935225,1080,1920,120
H265,31,A007C038_171117_R2HN_3.yuv,A007C038_171117_R2HN_3_H265_CRF31_.yuv,A007C038_171117_R2HN_3_H265_CRF31_.txt,39.24438526,42.00831138,43.02142929,0.986053625,11.69538747,87.46903383,1080,1920,120
H265,51,A007C038_171117_R2HN_3.yuv,A007C038_171117_R2HN_3_H265_CRF51_.yuv,A007C038_171117_R2HN_3_H265_CRF51_.txt,31.14281734,36.24219096,36.54529331,0.930820925,11.29593175,32.54783437,1080,1920,120
